0_29924, 0_29925, 0_38316, 0_38317, 0_38318, 0_38319, 0_38320	1_15571, 1_15851, 1_16891, 1_23580, 1_328	2_104772, 2_104773, 2_104776, 2_104777, 2_27388, 2_27390, 2_27451, 2_34875, 2_34876, 2_34877, 2_34881, 2_63518, 2_63519, 2_63529, 2_63530, 2_70132, 2_70373, 2_70374, 2_70377, 2_70378, 2_97417, 2_97419	3_102497, 3_102576, 3_102577, 3_106375, 3_106376, 3_106377, 3_78982, 3_78983, 3_89143, 3_89162, 3_94839, 3_94840, 3_94842, 3_98805	4_48616, 4_48617, 4_52502, 4_52506, 4_52509, 4_59326, 4_59327, 4_59328, 4_59330, 4_59333, 4_63502, 4_63505, 4_63506	5_28731, 5_29917, 5_37148, 5_37149, 5_37150, 5_37151, 5_37164
0_37771, 0_37772, 0_37773, 0_37774, 0_37775, 0_37776, 0_37777, 0_37778	1_22927, 1_23079, 1_428	2_104261, 2_104262, 2_104263, 2_104264, 2_104265, 2_104266, 2_104267, 2_104269, 2_104270, 2_34382, 2_34385, 2_34386, 2_34387, 2_34389, 2_34390, 2_34391, 2_34392, 2_34394, 2_34395, 2_69740, 2_69741, 2_69742, 2_69743, 2_69744, 2_69746	3_102071, 3_102072, 3_102073, 3_105884, 3_105887, 3_94487, 3_94489, 3_98430, 3_98432, 3_98434, 3_98437	4_58882, 4_58883, 4_58887, 4_58889, 4_58890, 4_58891, 4_58892, 4_58893, 4_58894, 4_62977, 4_62978, 4_62979, 4_62980, 4_62981	5_36627, 5_36629, 5_36633, 5_36634, 5_36651, 5_36657, 5_36658
0_21640, 0_21641, 0_21642, 0_21643, 0_21644, 0_21645, 0_21646, 0_21647, 0_21648	1_19012, 1_19442, 1_20967, 1_21109, 1_21341, 1_33463	2_25432, 2_25438, 2_25439, 2_55629, 2_55630, 2_55631, 2_55644, 2_55645, 2_55646, 2_55647, 2_55648, 2_55651, 2_55652, 2_55653, 2_55654, 2_55655, 2_55664, 2_55665, 2_90168, 2_90169, 2_90170	3_58007, 3_61236, 3_61237, 3_61240, 3_61241, 3_61243, 3_61244, 3_65333, 3_69129	4_37198, 4_37199, 4_37200, 4_37201, 4_37202, 4_37203, 4_37204, 4_37205, 4_37206, 4_37207, 4_37208, 4_37210, 4_37211, 4_37212, 4_41882, 4_41885, 4_41886, 4_41887, 4_41888, 4_41889, 4_41890	5_26669
0_34983, 0_34988, 0_34989, 0_34990, 0_34991, 0_34992, 0_34993, 0_34994	1_20540, 1_23072, 1_5779, 1_8945	2_101929, 2_101930, 2_101931, 2_101932, 2_101933, 2_101934, 2_101936, 2_101937, 2_101938, 2_31918, 2_31919, 2_31920, 2_67336, 2_67337, 2_67339, 2_67340, 2_67341, 2_67342	3_103904, 3_103905, 3_103906, 3_92547, 3_92548, 3_92549, 3_92550, 3_92551, 3_96535, 3_96536, 3_99938, 3_99939, 3_99940, 3_99941	4_28636, 4_56607, 4_56608, 4_56609, 4_56610, 4_56612, 4_56613, 4_56614, 4_60768, 4_60769, 4_60770, 4_60771, 4_60772, 4_60774, 4_60775	5_16567, 5_17136, 5_33739, 5_33740, 5_33741, 5_33742, 5_33743, 5_33744
0_27424, 0_27427, 0_27428, 0_27429, 0_27430, 0_27431	1_11270, 1_14136	2_18755, 2_18756, 2_18757, 2_18759, 2_18760, 2_18761, 2_59630, 2_59631, 2_61035, 2_61036, 2_61037, 2_61038, 2_61039, 2_61040, 2_61041, 2_61042, 2_61043, 2_95338, 2_95339, 2_95340, 2_95342, 2_95343, 2_95344, 2_95345, 2_95346, 2_95347, 2_95348	3_53974, 3_53977, 3_53978, 3_72223, 3_72224, 3_73178, 3_73179, 3_73180, 3_73181, 3_77372, 3_77373	4_32705, 4_32706, 4_32707, 4_32708, 4_32709, 4_32710, 4_32711, 4_46734, 4_46735, 4_46736, 4_46737, 4_46738	5_17612, 5_17613, 5_17617, 5_17618, 5_17619, 5_17725, 5_17726, 5_17727
0_24688, 0_24689, 0_24690, 0_24691, 0_24693, 0_24694	1_3131, 1_5002	2_22680, 2_22681, 2_22682, 2_22683, 2_22684, 2_22685, 2_22686, 2_22687, 2_58388, 2_58389, 2_58390, 2_58391, 2_58392, 2_58393, 2_58394, 2_58395, 2_58396, 2_58397, 2_92770, 2_92771, 2_92772, 2_92773, 2_92774, 2_92775, 2_92776, 2_92777, 2_92778, 2_92779	3_63454, 3_63460, 3_63461, 3_63462, 3_71361, 3_71362, 3_71365, 3_71366, 3_71370, 3_71371	4_39497, 4_39498, 4_39501, 4_39502, 4_39503, 4_39504, 4_39505, 4_44411, 4_44412, 4_44413, 4_44414, 4_44415, 4_44416, 4_44417, 4_44418, 4_44419	5_24369, 5_24370, 5_24409, 5_24410
0_25119, 0_25120, 0_25121, 0_25122, 0_25123, 0_25124, 0_25126, 0_25127, 0_25128, 0_25129	1_7292, 1_7407, 1_7823, 1_8614, 1_8656, 1_8950	2_23071, 2_23072, 2_23073, 2_23074, 2_23075, 2_23076, 2_23077, 2_23078, 2_23079, 2_58781, 2_58782, 2_58783, 2_58784, 2_58786, 2_58787, 2_58788, 2_58789, 2_58790, 2_93159, 2_93160, 2_93161, 2_93162, 2_93163, 2_93164, 2_93165, 2_93166, 2_93167, 2_93168	3_71652, 3_71653, 3_71654, 3_71655	4_39824, 4_39825, 4_39826, 4_39827, 4_39828, 4_39829, 4_39830, 4_44782, 4_44783, 4_44784, 4_44785, 4_44786, 4_44787, 4_44788, 4_44789, 4_44790	5_24562, 5_24563
0_6560, 0_6561, 0_6562, 0_6563, 0_6564	1_10316, 1_11859, 1_12591, 1_13923, 1_9885	2_41737, 2_41738, 2_41739, 2_41740, 2_41741, 2_41742, 2_5782, 2_5783, 2_5784, 2_5785, 2_5788, 2_5789, 2_5790, 2_76954, 2_76956, 2_76957, 2_76958, 2_76959, 2_76960, 2_76961, 2_76962, 2_76963, 2_76964, 2_76965	3_14866, 3_14867, 3_14868, 3_14870, 3_19075, 3_19076, 3_23297, 3_23299, 3_27909, 3_27910	4_14657, 4_14658, 4_14659, 4_14660, 4_14666, 4_14667, 4_14668, 4_14669, 4_9289, 4_9290, 4_9291, 4_9292, 4_9295, 4_9296, 4_9297	5_10054, 5_37657, 5_8296, 5_8297, 5_8298, 5_8299
0_34491, 0_34492, 0_34493, 0_34494, 0_34495, 0_34496, 0_34498	1_22940, 1_23093, 1_23420, 1_23555, 1_7647, 1_8568, 1_8984	2_101465, 2_101466, 2_101467, 2_101468, 2_101469, 2_101470, 2_101472, 2_31463, 2_31464, 2_31465, 2_31466, 2_31467, 2_31471, 2_66856, 2_66858, 2_66859, 2_66860, 2_66861, 2_66863	3_103546, 3_103547, 3_103548, 3_103552, 3_92236, 3_92237, 3_92238, 3_96223, 3_96225, 3_96226, 3_99241, 3_99601, 3_99602	4_56206, 4_56207, 4_56208, 4_56209, 4_56210, 4_60372, 4_60373, 4_60374, 4_60375, 4_60376, 4_60377, 4_60379	5_33185, 5_33192, 5_33193, 5_33194, 5_33197
0_4465, 0_4466, 0_4467, 0_4468	1_10467, 1_10517, 1_8239	2_3884, 2_3885, 2_3886, 2_3887, 2_3888, 2_39522, 2_39523, 2_39524, 2_39525, 2_39526, 2_39527, 2_39528, 2_39529, 2_39530, 2_39531, 2_74995, 2_74996, 2_74997, 2_74998, 2_74999, 2_75000, 2_75001, 2_75002, 2_75011	3_13641, 3_2929, 3_2932, 3_2933, 3_2934, 3_9915, 3_9916, 3_9918, 3_9919, 3_9920, 3_9921	4_3374, 4_3375, 4_3376, 4_3377, 4_3378, 4_7593, 4_7594, 4_7595, 4_7596, 4_7597, 4_7598, 4_7599, 4_7609	5_4643, 5_4644, 5_4645, 5_4646, 5_4647, 5_4649, 5_4650
0_16910, 0_16911, 0_16912, 0_16913, 0_16914, 0_16915, 0_16916, 0_8019, 0_8020	1_18081, 1_18414, 1_18454, 1_18502, 1_18561, 1_25673, 1_27164, 1_6309	2_42915, 2_51429, 2_51430, 2_51431, 2_51432, 2_51433, 2_51434, 2_51435, 2_51436, 2_51437, 2_7035, 2_7043, 2_78155, 2_78156, 2_86127, 2_86128, 2_86130, 2_86131, 2_86132, 2_86133, 2_86134	3_15942, 3_24324, 3_38599, 3_38600, 3_38601, 3_42854, 3_42857	4_10471, 4_10480, 4_15786, 4_15787, 4_23228, 4_23229, 4_23230, 4_23231, 4_23232, 4_23233, 4_28916, 4_28918, 4_28919, 4_28920, 4_28922, 4_28923	5_7943
0_17243, 0_17244, 0_17246, 0_17247, 0_17248, 0_17250, 0_17251	1_17194, 1_17377, 1_18008	2_15133, 2_15134, 2_15135, 2_15138, 2_15141, 2_15142, 2_15143, 2_15144, 2_51778, 2_51779, 2_51780, 2_51781, 2_51782, 2_51783, 2_51785, 2_51786, 2_51787, 2_51788, 2_51789, 2_86429, 2_86430, 2_86433, 2_86434, 2_86435, 2_86436, 2_86437	3_34999, 3_35000, 3_35003, 3_38769, 3_38770, 3_38771, 3_38772, 3_43128, 3_43129, 3_43130, 3_43132, 3_47521	4_23458, 4_23459, 4_23466, 4_23467, 4_23468, 4_29226, 4_29227, 4_29229, 4_29230, 4_29231, 4_29232, 4_29233	5_17174, 5_17175
0_32792, 0_32793, 0_32797, 0_32798, 0_32799, 0_32803	1_22143, 1_23266, 1_4299, 1_5125, 1_5548	2_20086, 2_20093, 2_20094, 2_20095, 2_20096, 2_20097, 2_20098, 2_29884, 2_29885, 2_29886, 2_29887, 2_29888, 2_29892, 2_99885, 2_99886, 2_99887, 2_99898	3_51272, 3_54929, 3_54930, 3_54931, 3_91264, 3_91501, 3_95164, 3_95165, 3_95166, 3_95478	4_33768, 4_33769, 4_33772, 4_33773, 4_33774, 4_33775, 4_33776, 4_33777, 4_54868, 4_54873, 4_54874, 4_54875, 4_54876, 4_54877, 4_54878, 4_54879	5_22676, 5_31579, 5_31580, 5_31581, 5_31582, 5_31583, 5_31691, 5_31713
0_3731, 0_3732, 0_3733, 0_3734, 0_3736	1_30683, 1_30702, 1_31309	2_3263, 2_3264, 2_3265, 2_3266, 2_3267, 2_3268, 2_3269, 2_3270, 2_38754, 2_38755, 2_38756, 2_38757, 2_38758, 2_38759, 2_38763, 2_74322, 2_74323, 2_74324, 2_74325, 2_74326, 2_74327, 2_74328	3_13102, 3_13103, 3_13104, 3_13105, 3_13106, 3_13107, 3_13118, 3_5725, 3_5726, 3_5727, 3_5728, 3_5729, 3_5730	4_2930, 4_2932, 4_2933, 4_2934, 4_2935, 4_2936, 4_6949, 4_6950, 4_6951, 4_6952, 4_6958, 4_6959, 4_6960	5_4051, 5_4052, 5_4053, 5_4056, 5_4057
0_9834, 0_9835, 0_9836, 0_9837, 0_9838, 0_9840	1_29500, 1_4179, 1_4268	2_44584, 2_44585, 2_44586, 2_44587, 2_44589, 2_44590, 2_79789, 2_79790, 2_79791, 2_79792, 2_79794, 2_79795, 2_79796, 2_79798, 2_8684, 2_8685, 2_8687, 2_8688, 2_8689, 2_8690	3_17159, 3_21299, 3_21300, 3_25588, 3_25589, 3_25590, 3_25592, 3_30168, 3_30169, 3_30170, 3_30543	4_11966, 4_11967, 4_11968, 4_11969, 4_11972, 4_11973, 4_11974, 4_11976, 4_17315, 4_17316, 4_17317, 4_17318, 4_17319, 4_17320, 4_17321	5_10310, 5_10311, 5_10312, 5_10313, 5_10314, 5_10651
0_32207, 0_32208	1_15469, 1_8413	2_15202, 2_15203, 2_15204, 2_15205, 2_15206, 2_15207, 2_15208, 2_15209, 2_15210, 2_15211, 2_15212, 2_15213, 2_29357, 2_29358, 2_29359, 2_65561, 2_65562, 2_65563, 2_65564, 2_86468, 2_86469, 2_86470, 2_86471, 2_86472, 2_86473, 2_99350, 2_99352, 2_99353	3_35047, 3_35049, 3_38812, 3_38816, 3_38818, 3_80562, 3_80563, 3_83601, 3_87199, 3_87200	4_23529, 4_23530, 4_23531, 4_23532, 4_23533, 4_23534, 4_23535, 4_23536, 4_23537, 4_50425, 4_50426, 4_50427, 4_54378, 4_54379, 4_54381	5_31450, 5_31451, 5_31452, 5_31453
0_34099, 0_34100, 0_34101, 0_34102, 0_34104, 0_34106, 0_34107, 0_34108, 0_34109	1_7235	2_101142, 2_101150, 2_101151, 2_101152, 2_31141, 2_31142, 2_66506	3_103252, 3_103258, 3_103261, 3_103262, 3_91997, 3_91998, 3_95992, 3_95993, 3_95994, 3_95995, 3_99345, 3_99347, 3_99350, 3_99351, 3_99352	4_55880, 4_55881, 4_55882, 4_55883, 4_55884, 4_55885, 4_60045, 4_60046, 4_60047, 4_60048, 4_60049, 4_60050, 4_60051, 4_60052, 4_60053, 4_60054, 4_60055, 4_60056	5_32951, 5_32952, 5_32953, 5_32954, 5_32955, 5_32956, 5_32957, 5_34750, 5_34751, 5_34752, 5_35656
0_36719, 0_36720, 0_36721, 0_36722, 0_36723, 0_36725, 0_37908	1_1007, 1_1241, 1_1295, 1_1402, 1_1501, 1_6213, 1_8103	2_103389, 2_103391, 2_103392, 2_103393, 2_103394, 2_103395, 2_103396, 2_33239, 2_33240, 2_33241, 2_33242, 2_33243, 2_33244, 2_68779, 2_68780, 2_68781, 2_68782, 2_68783	3_101279, 3_101280, 3_101281, 3_101282, 3_58943, 3_97637, 3_97638, 3_97639, 3_97640, 3_97641, 3_97642	4_57844, 4_57845, 4_57846, 4_57847, 4_57848, 4_57849, 4_57850, 4_62144, 4_62145, 4_62146, 4_62147, 4_62148, 4_62151	5_11773, 5_35601, 5_35602, 5_35629, 5_36822
0_26581, 0_26582, 0_26583, 0_26584, 0_26585	1_2070, 1_2693, 1_3126, 1_3326, 1_9047, 1_9260	2_24449, 2_24450, 2_24451, 2_24452, 2_24453, 2_24454, 2_60202, 2_60203, 2_60204, 2_60205, 2_60206, 2_60207, 2_60208, 2_60209, 2_60210, 2_60211, 2_60212, 2_94550, 2_94551, 2_94552, 2_94553, 2_94554, 2_94555	3_6476, 3_72635, 3_72636, 3_72637, 3_72638, 3_72639, 3_72640	4_3864, 4_41012, 4_41024, 4_41025, 4_46028, 4_46029, 4_46030, 4_46031, 4_46032, 4_46033, 4_46034	5_25805, 5_25806, 5_25807, 5_25808, 5_25809, 5_26225, 5_26226
0_22178, 0_22179, 0_22180, 0_22181, 0_22182, 0_22183, 0_22185, 0_22186	1_13974, 1_19296, 1_20754, 1_32459	2_20405, 2_20406, 2_20407, 2_20408, 2_20409, 2_20410, 2_20411, 2_20412, 2_20413, 2_20414, 2_20415, 2_20416, 2_20417, 2_56091, 2_56092, 2_56093, 2_56094, 2_56095, 2_56096, 2_56097, 2_56098, 2_56099, 2_70163	3_61545, 3_61546, 3_61547, 3_65609, 3_65610, 3_65611, 3_65612	4_37581, 4_37582, 4_37583, 4_37585, 4_42258, 4_42259, 4_42260, 4_42261, 4_42262, 4_42263	5_21520, 5_21521, 5_21522, 5_21523, 5_21524, 5_664
0_4082, 0_4083, 0_4084, 0_6610, 0_6611	1_10026, 1_30497	2_3567, 2_3568, 2_3569, 2_3570, 2_3571, 2_39103, 2_39104, 2_39105, 2_39106, 2_39107, 2_41783, 2_41784, 2_5830, 2_5832, 2_74653, 2_74654, 2_74655, 2_74656, 2_74657, 2_74658, 2_77010, 2_77011	3_13360, 3_13361, 3_19108, 3_19109, 3_2675, 3_2676, 3_27943, 3_27944, 3_9588, 3_9590	4_14701, 4_14702, 4_3216, 4_3217, 4_3218, 4_3219, 4_3220, 4_7159, 4_7255, 4_9332, 4_9333	5_3544, 5_3545, 5_3546, 5_4351, 5_6680, 5_6682
0_6227, 0_6231, 0_6232, 0_6235	1_13499	2_41429, 2_41430, 2_41431, 2_41432, 2_41433, 2_41434, 2_5514, 2_5515, 2_5516, 2_5517, 2_5518, 2_5519, 2_5520, 2_76658, 2_76661, 2_76662, 2_76663, 2_76664, 2_76665, 2_76666, 2_76667	3_14677, 3_14678, 3_14686, 3_14687, 3_14688, 3_18864, 3_23091, 3_23092, 3_23093, 3_23094, 3_23095, 3_23096	4_14386, 4_14387, 4_14388, 4_14389, 4_14390, 4_9040, 4_9041, 4_9042, 4_9043, 4_9044	5_6163, 5_6164, 5_6165, 5_6172, 5_6173, 5_6176, 5_6177, 5_6178
0_25828, 0_25830, 0_25833, 0_25834, 0_25844	1_1788, 1_2194, 1_6600	2_23711, 2_23712, 2_23713, 2_59458, 2_59459, 2_59461, 2_59462, 2_59463, 2_59464, 2_93823, 2_93824, 2_93825, 2_93826, 2_93827, 2_93828	3_64126, 3_64127, 3_64128, 3_64130, 3_64131, 3_64132, 3_72101, 3_72103, 3_72105, 3_72106, 3_72107	4_40357, 4_40358, 4_40360, 4_40361, 4_40362, 4_40363, 4_40373, 4_45369, 4_45370, 4_45372, 4_45373, 4_45374, 4_45375, 4_45384	5_23506, 5_23507, 5_23508, 5_23509, 5_25276, 5_25277, 5_25278
0_32068, 0_32069, 0_32070, 0_32071, 0_32072, 0_32073, 0_32075	1_15752, 1_15866, 1_15936, 1_16622, 1_16663	2_29236, 2_29237, 2_29239, 2_29240, 2_29241, 2_65415, 2_65417, 2_65418, 2_65419, 2_65420, 2_65421, 2_65422, 2_65423, 2_65424, 2_65425, 2_65426, 2_65427, 2_65428, 2_99220, 2_99221, 2_99222, 2_99223	3_80478, 3_80479, 3_87104, 3_87105, 3_90744	4_50321, 4_50322, 4_50323, 4_50324, 4_50325, 4_54258, 4_54259, 4_54260, 4_54261, 4_54262, 4_54263, 4_54264, 4_54265	5_31063, 5_31070, 5_31071
0_17089, 0_17090, 0_17091, 0_17092, 0_17093, 0_17094, 0_17095, 0_17096, 0_17097		2_15030, 2_15031, 2_15033, 2_15034, 2_15035, 2_15036, 2_15037, 2_15038, 2_15039, 2_51625, 2_51626, 2_51627, 2_51628, 2_86300, 2_86301, 2_86302, 2_86303, 2_86304, 2_86305, 2_86306, 2_86307, 2_86308	3_34941, 3_34942, 3_43012, 3_43015, 3_43036, 3_47416, 3_47417, 3_47418	4_23359, 4_23360, 4_23361, 4_23362, 4_23363, 4_23364, 4_23365, 4_23366, 4_23367, 4_23368	5_17077, 5_17089, 5_17127, 5_17128, 5_5945
0_24854, 0_24856, 0_24857, 0_24858	1_1910, 1_2187, 1_2240, 1_5786, 1_7087	2_22823, 2_22824, 2_22825, 2_22826, 2_22827, 2_22828, 2_22829, 2_58537, 2_58538, 2_58539, 2_58540, 2_58541, 2_58543, 2_58544, 2_58545, 2_92916, 2_92917, 2_92918, 2_92919, 2_92920	3_63521, 3_6448, 3_6449, 3_67420, 3_67421, 3_67422, 3_71480, 3_75708, 3_75712	4_39613, 4_39614, 4_39615, 4_39616, 4_39617, 4_44551, 4_44552, 4_44553, 4_44554, 4_44555, 4_44556, 4_44557	5_22169, 5_22170, 5_24543, 5_24544
0_14268, 0_14269, 0_24231, 0_3974, 0_3975, 0_3976	1_24733, 1_26298, 1_27358, 1_30668, 1_34886	2_12506, 2_12507, 2_12508, 2_12509, 2_3471, 2_3472, 2_38994, 2_38995, 2_48795, 2_48796, 2_48797, 2_57936, 2_74544, 2_74545, 2_74546, 2_74547, 2_83710, 2_83711, 2_83712, 2_92314	3_33211, 3_33212, 3_36954, 3_36955, 3_45312, 3_45314, 3_9507	4_21041, 4_21043, 4_21044, 4_21045, 4_26309, 4_26310, 4_26311, 4_3126, 4_3127, 4_43996, 4_7248, 4_7249	5_4191, 5_8613, 5_9812
0_11341, 0_11342, 0_11343, 0_11346, 0_11347, 0_11360, 0_11362	1_2365, 1_29121, 1_29530	2_46138, 2_46139, 2_46140, 2_46141, 2_46149, 2_80369, 2_81114, 2_81123, 2_81124, 2_81127, 2_81130, 2_9896, 2_9897, 2_9904, 2_9905, 2_9908, 2_9909, 2_9910, 2_9911, 2_9912	3_18021, 3_18023, 3_18026, 3_18027, 3_18028, 3_22135, 3_22137, 3_26646, 3_26651, 3_31232	4_13176, 4_13177, 4_13180, 4_13181, 4_13185, 4_13186, 4_13187, 4_13188, 4_18622, 4_18623, 4_18624, 4_18625, 4_18626	
0_3247, 0_3248, 0_3249, 0_3250, 0_3254		2_2851, 2_2853, 2_2854, 2_2855, 2_2858, 2_2859, 2_38303, 2_38304, 2_38306, 2_38307, 2_38308, 2_38311, 2_38312, 2_73861, 2_73862, 2_73863, 2_73864, 2_73868, 2_73869, 2_73870	3_12739, 3_12742, 3_2178, 3_2180, 3_2182, 3_5414, 3_5415, 3_5416, 3_9000, 3_9001, 3_9004	4_2572, 4_2575, 4_2576, 4_2577, 4_2578, 4_2579, 4_2580, 4_6561, 4_6562, 4_6565	5_1778, 5_1786, 5_1787, 5_3466, 5_3468, 5_3469
0_9033, 0_9034, 0_9035, 0_9036, 0_9037	1_3789, 1_3944, 1_4081	2_43818, 2_43819, 2_43820, 2_43821, 2_43822, 2_43823, 2_79039, 2_79041, 2_79043, 2_79044, 2_79045, 2_7954, 2_7955, 2_7956, 2_7957, 2_7958, 2_7959, 2_7960	3_20816, 3_20817, 3_20818, 3_20820, 3_29604, 3_29605, 3_29606, 3_29607, 3_29608	4_11322, 4_11323, 4_11324, 4_11325, 4_11326, 4_11327, 4_16626, 4_16627, 4_16628, 4_16629	5_8560, 5_8561, 5_9591, 5_9592, 5_9593, 5_9594, 5_9595
0_10825, 0_10826, 0_10830	1_28474, 1_29635, 1_3421, 1_6171	2_45579, 2_45580, 2_45581, 2_45582, 2_45583, 2_45584, 2_45585, 2_45587, 2_80722, 2_80723, 2_80724, 2_80725, 2_80727, 2_80728, 2_80729, 2_80730, 2_80731, 2_9605, 2_9606, 2_9607, 2_9609, 2_9610, 2_9611, 2_9612	3_17751, 3_17756, 3_17757, 3_26301, 3_26302, 3_26303, 3_26304	4_12790, 4_12791, 4_18171, 4_18172, 4_18173, 4_18174, 4_18175, 4_18176, 4_18177, 4_18178, 4_18179, 4_18181	5_10942, 5_10943
0_2973, 0_2974, 0_2976, 0_2977	1_30931, 1_31270, 1_31377	2_2592, 2_2593, 2_2594, 2_2595, 2_2596, 2_38050, 2_38051, 2_38052, 2_38053, 2_38054, 2_38055, 2_38056, 2_38057, 2_73611, 2_73612, 2_73613, 2_73614, 2_73615, 2_73616, 2_73617	3_1991, 3_1992, 3_1993, 3_1994, 3_1995, 3_1996, 3_8797, 3_8798, 3_8799	4_2339, 4_2340, 4_2341, 4_2342, 4_2343, 4_2344, 4_6327, 4_6328, 4_6329, 4_6330, 4_6331	5_3347, 5_3348, 5_3352, 5_3353
0_3829, 0_3831, 0_3832, 0_3833, 0_3834, 0_3835, 0_3836, 0_3842	1_10945, 1_29353, 1_30160, 1_30494	2_100951, 2_3355, 2_3356, 2_3357, 2_38855, 2_38856, 2_38857, 2_38858, 2_38859, 2_38864, 2_38865, 2_38866, 2_74411, 2_74417, 2_74418, 2_74424, 2_74425, 2_74426	3_13183, 3_2535, 3_2536, 3_2537, 3_2542, 3_5780, 3_9394, 3_9397, 3_9398, 3_9400	4_3012, 4_3013, 4_3014, 4_3020, 4_3021, 4_7044, 4_7049, 4_7050, 4_7051	5_4061, 5_4251
0_11555, 0_11556, 0_11557, 0_11558, 0_11559, 0_11560, 0_11561	1_34595, 1_34879, 1_35270, 1_35310	2_10171, 2_10172, 2_10173, 2_10174, 2_10175, 2_46255, 2_46256, 2_46257, 2_46258, 2_46259, 2_81393, 2_81394, 2_81395, 2_81396, 2_81397, 2_81398, 2_81399	3_31465, 3_35275, 3_35276, 3_38985, 3_38986, 3_38987, 3_38988	4_18932, 4_18933, 4_18935, 4_18936, 4_18937, 4_23740, 4_23741, 4_23742, 4_23743, 4_23744, 4_23745, 4_943, 4_944	5_11454, 5_11455, 5_11456
0_18999, 0_19000, 0_19001, 0_19002, 0_21324, 0_21325	1_18199, 1_18744, 1_32256, 1_32660, 1_32813	2_17076, 2_17077, 2_17078, 2_17079, 2_17080, 2_53450, 2_53451, 2_53452, 2_53453, 2_53454, 2_87980, 2_87981, 2_87982, 2_87983, 2_87984, 2_87985, 2_87986	3_49106, 3_49107, 3_49108, 3_59258, 3_59259, 3_59260, 3_59262, 3_59263, 3_65139, 3_65140	4_31149, 4_31150, 4_31151, 4_31152, 4_31153, 4_31154, 4_35173, 4_35174, 4_35175, 4_35176	5_18755, 5_18756, 5_19264
0_26778, 0_26779, 0_26781, 0_26782, 0_26783, 0_26784	1_19332	2_24609, 2_24610, 2_24611, 2_24612, 2_28996, 2_60414, 2_60415, 2_60416, 2_60417, 2_60418, 2_60419, 2_60420, 2_60421, 2_65149, 2_94733, 2_94734, 2_94735, 2_94736, 2_94737, 2_94738	3_64774, 3_64776, 3_64777, 3_64778, 3_72782, 3_72785, 3_72786, 3_72787, 3_72788, 3_72789	4_41150, 4_41151, 4_41152, 4_41153, 4_46212, 4_46213, 4_46214, 4_46215, 4_46216, 4_46217, 4_46218, 4_46219	5_26017, 5_26018
0_7260, 0_7261, 0_7265, 0_7266	1_10191, 1_11356, 1_12039, 1_14035, 1_6848, 1_6867	2_42351, 2_42352, 2_42353, 2_42354, 2_42355, 2_6395, 2_6396, 2_6398, 2_6399, 2_6402, 2_77579, 2_77580, 2_77581, 2_77582, 2_77583	3_15327, 3_19512, 3_19513, 3_19514, 3_19515, 3_28362, 3_28363, 3_28364, 3_28365, 3_28366	4_15217, 4_15218, 4_15219, 4_15220, 4_15221, 4_9850, 4_9851, 4_9853, 4_9854, 4_9855	5_7149, 5_7150, 5_7269, 5_7956, 5_7957
0_4547, 0_4548, 0_4549, 0_4550, 0_4551		2_3941, 2_3942, 2_3943, 2_3944, 2_3945, 2_3946, 2_3947, 2_39602, 2_39603, 2_39604, 2_39605, 2_39606, 2_39607, 2_39608, 2_39609, 2_39610, 2_39611, 2_75062, 2_75063, 2_75064, 2_75065, 2_75066, 2_75067, 2_75068		4_3319, 4_3320, 4_3321, 4_3322, 4_3323, 4_3324, 4_7659, 4_7660, 4_7661, 4_7662, 4_7663, 4_7664, 4_7665, 4_7666, 4_7667	5_4670, 5_4671, 5_4672, 5_4673, 5_4674
0_10353, 0_10354, 0_10355, 0_10356, 0_10357, 0_10358, 0_10359, 0_10360	1_29468, 1_29911	2_45122, 2_45123, 2_45124, 2_45125, 2_45126, 2_45127, 2_45128, 2_80274, 2_80275, 2_80276, 2_80277, 2_80278, 2_80279, 2_80280, 2_80281, 2_80282, 2_80283, 2_9152, 2_9153, 2_9154, 2_9155, 2_9156, 2_9157, 2_9158	3_17467, 3_25966	4_12416, 4_12417, 4_12418, 4_12419, 4_12420, 4_12421, 4_12422, 4_17757, 4_17758, 4_17759, 4_17760, 4_17761, 4_17762	
0_25067, 0_25068, 0_25069, 0_25070, 0_25071	1_2140, 1_3028, 1_8800, 1_8865	2_23020, 2_23021, 2_23022, 2_23023, 2_23024, 2_23025, 2_58735, 2_58736, 2_58737, 2_58738, 2_58739, 2_93114, 2_93115, 2_93116, 2_93117, 2_93118, 2_93119, 2_93120	3_67555, 3_67556, 3_67557, 3_67558, 3_67559, 3_67560, 3_75853, 3_75855, 3_75856, 3_75858, 3_75859	4_39777, 4_39778, 4_39779, 4_39780, 4_39781, 4_44736, 4_44737, 4_44738, 4_44739, 4_44740	5_24748
0_29213, 0_32412, 0_32413, 0_32414, 0_32415, 0_32416, 0_32417	1_15649, 1_20511, 1_22399, 1_22617	2_29550, 2_29551, 2_29552, 2_29553, 2_56513, 2_56514, 2_65772, 2_65773, 2_65774, 2_65775, 2_65776, 2_65777, 2_99540, 2_99541	3_69777, 3_80684, 3_80685, 3_83707, 3_83708, 3_83709, 3_87376, 3_87377, 3_87378, 3_91022, 3_91024	4_42609, 4_50593, 4_50594, 4_50595, 4_50596, 4_50597, 4_54560, 4_54561, 4_54562, 4_54563	5_27172, 5_31234, 5_31235
