0_10241, 0_10242, 0_10243, 0_10244	1_11774, 1_12295, 1_12939, 1_13422	2_2907, 2_4104, 2_4495, 2_4520	3_15449, 3_15952, 3_16061, 3_18129	4_8266, 4_8267, 4_8268, 4_8269
0_8212, 0_8213, 0_8214, 0_8216	1_12001, 1_12340, 1_13866, 1_14093	2_32678, 2_32885, 2_33533, 2_34251	3_1085, 3_1459, 3_192, 3_498	4_15804, 4_15805, 4_15806, 4_15807
0_8618, 0_8619	1_11209, 1_11246, 1_11427, 1_12536, 1_13013, 1_14317, 1_14932	2_32675, 2_33014, 2_33047, 2_33622, 2_34318, 2_34349		4_14256, 4_14257, 4_14258, 4_14259, 4_14260
0_16013, 0_16014, 0_16015, 0_16016, 0_16017	1_16055, 1_17292, 1_17430	2_1351, 2_1549, 2_2275, 2_267, 2_519, 2_537, 2_720	3_12829, 3_13112, 3_14100, 3_14403	4_12273
0_19433, 0_19434, 0_19435, 0_19436, 0_19437	1_27089, 1_27668, 1_28362, 1_28577	2_7343, 2_7950, 2_8095, 2_8590, 2_8729, 2_9100, 2_9568	3_24969, 3_25402, 3_26095, 3_26268	
0_20751, 0_20752, 0_20753, 0_20754	1_28302, 1_28885, 1_29111, 1_29470	2_7464, 2_7544, 2_9686, 2_9752	3_24028, 3_24782, 3_26065, 3_26088	4_20291, 4_20292, 4_20293, 4_20294
0_22249, 0_22250, 0_22251, 0_22252, 0_22253, 0_22254	1_22526, 1_23583	2_35522, 2_36261, 2_36368, 2_36668, 2_37222	3_21688, 3_22817, 3_23103, 3_23292	4_21593, 4_21594, 4_21595
0_22383, 0_22384, 0_22386, 0_22387	1_23206, 1_23225, 1_23327, 1_23778	2_35005, 2_36131, 2_36617, 2_36884	3_21449, 3_21767, 3_22337, 3_22980	4_21929, 4_21930, 4_21931, 4_21932
0_23176, 0_23177, 0_23178, 0_23180, 0_23181	1_22877, 1_23064, 1_23999, 1_24620	2_34775, 2_36047, 2_36216, 2_37016	3_21667, 3_22465, 3_23288	4_22625, 4_22626, 4_22627, 4_22628
0_24097, 0_24098, 0_24099, 0_24100	1_22179, 1_22864, 1_23644, 1_24501	2_34903, 2_34951, 2_36016, 2_36399	3_21137, 3_21863, 3_22662, 3_23265	4_23680, 4_23681, 4_23682, 4_23683
0_27070, 0_27071, 0_27072, 0_27073, 0_27074, 0_27075	1_6531, 1_6642, 1_6741, 1_7223	2_24088, 2_24245	3_18803, 3_19178, 3_19672, 3_20401, 3_20702	4_26294, 4_26295, 4_26296
0_852, 0_853, 0_854, 0_855	1_20359, 1_20536, 1_20659, 1_20913, 1_21136	2_17815, 2_17948, 2_18087, 2_18209	3_31665, 3_31906, 3_32598, 3_32821	4_487, 4_488
0_2226, 0_2227, 0_2228	1_20196, 1_20819, 1_21418, 1_22047	2_16651, 2_17777, 2_18892, 2_19250	3_31163, 3_32124, 3_32387, 3_33200	4_599, 4_600, 4_601, 4_604
0_7141, 0_7142, 0_7143, 0_7147	1_3752, 1_3852, 1_4399, 1_4553, 1_4797, 1_4810	2_21383, 2_23594	3_7859	4_5420, 4_5421, 4_5422, 4_5423, 4_5424, 4_5425
0_1937, 0_1938, 0_1939	1_7972, 1_8197, 1_8552, 1_9338	2_19712, 2_20356, 2_20656, 2_20819	3_2629, 3_3015, 3_3315	4_4768, 4_4769, 4_4770, 4_4771, 4_4772
0_6064, 0_6065, 0_6067, 0_6068	1_8353, 1_8921, 1_9035, 1_9661	2_22015, 2_23053, 2_23589, 2_23641	3_7659, 3_8839, 3_9461	4_6732, 4_6733, 4_6735, 4_6736
0_13432, 0_13433, 0_13434, 0_13435	1_12138, 1_12202, 1_14143, 1_14254	2_2885, 2_3464, 2_5777, 2_6866, 2_7000	3_16268, 3_16854, 3_16990, 3_17559	4_9581, 4_9582
0_10420, 0_10421, 0_10422, 0_10423	1_11459, 1_13788, 1_14393	2_4768, 2_6358, 2_6750, 2_7005	3_14829, 3_16265, 3_16455, 3_17096	4_10130, 4_10131, 4_10132, 4_10133
0_11265, 0_11266, 0_11267, 0_11472	1_12320	2_3390, 2_6096	3_16215, 3_17443	4_10782, 4_10783, 4_10784, 4_10785, 4_10786, 4_10787, 4_10788, 4_10789, 4_10790, 4_10791
0_12507, 0_12510, 0_12511, 0_12512, 0_12513	1_14706, 1_14970	2_4041, 2_4400, 2_6071, 2_6495, 2_6698	3_14891, 3_15685, 3_16938, 3_18450	4_10988, 4_10989, 4_10990
0_18008, 0_18009, 0_18010, 0_18011	1_17538, 1_17692, 1_18409	2_30407, 2_30669, 2_31114, 2_31868, 2_31922	3_26734, 3_27903, 3_28100, 3_28661	4_18158, 4_18159, 4_18160
0_17662, 0_17663, 0_17664	1_17564, 1_17956, 1_18083, 1_18518, 1_18969	2_30298, 2_30410, 2_31050, 2_31271	3_27175, 3_27436, 3_27535, 3_28405, 3_28607	4_15948, 4_15949
0_20043, 0_20044, 0_20045	1_27317, 1_27838, 1_28651, 1_29267	2_7553, 2_7694, 2_8488, 2_9150	3_24016, 3_25020, 3_25827, 3_26116	4_18925, 4_18926, 4_18927, 4_18928
0_22366, 0_22368, 0_22369, 0_22371	1_23147, 1_23389, 1_23873	2_35487, 2_35543, 2_35655, 2_35739, 2_36205, 2_36548	3_21616, 3_22984, 3_23166, 3_23168	4_21919, 4_21920
0_25446, 0_25447, 0_25458, 0_25459	1_6395, 1_6686, 1_7183	2_24035, 2_24512, 2_25270, 2_25781	3_18730, 3_19748, 3_19885, 3_20634	4_24662, 4_24663, 4_24664, 4_24665
0_22132, 0_22133, 0_29889	1_2502, 1_2590, 1_3233	2_10495, 2_12043, 2_12481, 2_8424, 2_8510	3_25828, 3_26017, 3_4113, 3_4692, 3_6046	4_19259, 4_19260, 4_28299
0_33872, 0_33873, 0_33874	1_30580, 1_30806, 1_31776, 1_32037	2_26857, 2_27992, 2_28767, 2_28830, 2_29402	3_11758, 3_9621, 3_9659, 3_9969	4_33016, 4_33017, 4_33018
0_33328, 0_33329, 0_33331, 0_33332, 0_33333	1_29829, 1_31137	2_27616, 2_28100, 2_28370, 2_29104, 2_29164	3_10297, 3_11359, 3_11565, 3_9780	4_33830, 4_33831, 4_33832
0_25191, 0_25192, 0_25193, 0_25194, 0_25195		2_24235, 2_24546, 2_24894, 2_25400, 2_26513	3_18866, 3_19608, 3_19701, 3_19971, 3_20692	4_24546, 4_24547, 4_24548, 4_24549
0_2249, 0_2250, 0_2251	1_19864, 1_21199	2_17712, 2_18093, 2_18214	3_31498, 3_31657, 3_31986, 3_33194	4_625, 4_626, 4_627, 4_628, 4_629, 4_630
0_6431, 0_6432, 0_6433, 0_6435	1_8379, 1_8497, 1_8853, 1_9495	2_21678, 2_22178, 2_22284	3_8255, 3_8335, 3_8857	4_7085, 4_7086, 4_7087, 4_7088
0_11640, 0_11641, 0_11642, 0_11644, 0_11645	1_10947, 1_10972	2_4092, 2_4169, 2_4365, 2_5928	3_15105, 3_15980, 3_16231, 3_17917	4_11504, 4_11505, 4_11506
0_9097, 0_9100, 0_9101, 0_9102	1_10023, 1_10654	2_3965, 2_5621, 2_6327, 2_6464	3_1888, 3_227, 3_431, 3_570	4_3543, 4_3544, 4_3545, 4_3546
0_10229, 0_10230, 0_21260	1_13675, 1_14179, 1_27085, 1_29075	2_3359, 2_5659, 2_5986, 2_9329	3_17702, 3_17776, 3_24188, 3_24591	4_20785, 4_8256, 4_8257
0_10521, 0_10522, 0_10523	1_11763, 1_12334, 1_12638, 1_15201	2_3353, 2_4750, 2_6017, 2_7048	3_14744, 3_16586, 3_17513, 3_18033	4_10224, 4_10225, 4_10226
0_13061, 0_13062	1_13121, 1_13629, 1_13644	2_2705, 2_4793, 2_5281, 2_5511, 2_5766, 2_6268, 2_6923	3_15313, 3_16271, 3_16704, 3_17008, 3_17716, 3_17897	
0_15471, 0_15476, 0_15477	1_16782	2_1180, 2_1643, 2_1860, 2_1963, 2_359, 2_468	3_13268, 3_13393, 3_14298, 3_14466	4_14921, 4_14922, 4_14923, 4_14924
0_17363, 0_17364, 0_17368	1_18182, 1_19396, 1_19427	2_30377, 2_30650, 2_30807, 2_30812, 2_31963	3_27829	4_16187, 4_16188, 4_16189, 4_16190, 4_16191, 4_16192
0_20799, 0_20801, 0_20802, 0_20803	1_27123, 1_27152, 1_28175, 1_28513	2_7860, 2_8017, 2_9491, 2_9609	3_24309, 3_25561, 3_25895, 3_26128	4_20335, 4_20336
0_21026, 0_21029, 0_21030, 0_21031, 0_21032	1_28164, 1_29087	2_7454, 2_8099, 2_8468, 2_9864	3_24286, 3_25658, 3_25669, 3_26290	4_20544, 4_20545, 4_20546
0_24790, 0_24791, 0_24792, 0_24793	1_22662, 1_23817, 1_24113, 1_24417	2_35197, 2_36173, 2_36349	3_21168, 3_21355, 3_21424	4_21455, 4_21456, 4_21457, 4_21458
0_24128, 0_24129, 0_24130, 0_24131	1_22294, 1_23727, 1_24181	2_35549, 2_36284, 2_36289, 2_36405	3_21127, 3_21911, 3_22440	4_23561, 4_23562, 4_23563, 4_23564
	1_5277, 1_7261	2_24624, 2_25344, 2_25434, 2_25743, 2_26200, 2_26358	3_18665, 3_18772, 3_20255, 3_20672, 3_20773, 3_20870	4_24350, 4_24351, 4_24352, 4_24353
0_30287, 0_30288, 0_30289, 0_30290	1_137, 1_2272, 1_368	2_10666, 2_10984, 2_13106	3_4815, 3_5082, 3_6266	4_27843, 4_27844, 4_27845, 4_27846, 4_27847
0_36531, 0_36532, 0_7753	1_25862, 1_26341	2_15747, 2_15766	3_29536, 3_29581, 3_29614, 3_29690	4_35749, 4_35751, 4_35753, 4_35754, 4_35755, 4_35756, 4_35757
0_36640, 0_36641, 0_36642, 0_36643	1_25735, 1_25775, 1_25899, 1_26170, 1_26648	2_15584, 2_15889, 2_16493	3_29018, 3_29956, 3_30595, 3_30938	4_35834, 4_35838
0_37137, 0_37138, 0_37139, 0_37140, 0_37141	1_24841, 1_26019, 1_26192, 1_26461, 1_26480, 1_26904			4_36389, 4_36390, 4_36391, 4_36392, 4_36393, 4_36394, 4_36395
0_4433, 0_4434, 0_4435, 0_4436	1_3731, 1_3953, 1_4571, 1_4984	2_20045, 2_20178, 2_20719, 2_20801, 2_21027		4_14163, 4_14164, 4_14165, 4_14166
0_12281, 0_12283, 0_12284	1_12553, 1_13585, 1_13783, 1_15094	2_3797, 2_5605, 2_5629	3_15135, 3_17158, 3_17914	4_8587, 4_8588, 4_8589, 4_8590
0_10337, 0_10338, 0_10339	1_11544, 1_11835, 1_13646	2_4244, 2_4973, 2_5845	3_16037, 3_18126, 3_18149	4_10058, 4_10059, 4_10060, 4_7145, 4_7146
0_16522, 0_16523, 0_16580	1_18301, 1_18624, 1_19254	2_30321, 2_30386, 2_31700, 2_31756, 2_32280	3_27876, 3_28114, 3_28454	4_17511, 4_17512, 4_17513
0_20685, 0_20686, 0_20688, 0_20689	1_27496, 1_28231	2_10047, 2_7223, 2_7281, 2_8033, 2_9977	3_25814, 3_25825	4_20226, 4_20227, 4_20228, 4_20229
0_25958, 0_25959	1_5098, 1_6483, 1_6855	2_24590, 2_25220, 2_25292, 2_26391	3_18619, 3_19433, 3_20363, 3_20935	4_25591, 4_25592, 4_25593, 4_25594
0_26580, 0_26581, 0_26582, 0_26583	1_6062	2_24326, 2_25035, 2_25047, 2_25745	3_19880	4_24306, 4_24307, 4_24308, 4_24309, 4_24310, 4_24311, 4_24312
0_26540, 0_26542, 0_26543, 0_26544	1_5962, 1_6127, 1_6367, 1_6502	2_24103, 2_24603, 2_25927	3_19086, 3_19364, 3_20756	4_24284, 4_24285, 4_24286
0_29483, 0_29484, 0_29485, 0_29487, 0_29488	1_2729, 1_662	2_10211, 2_10669, 2_12014, 2_12030	3_4015, 3_5114, 3_5752	4_28657, 4_28658, 4_28659
0_29006, 0_29007, 0_29008	1_2785, 1_3284, 1_395	2_10506, 2_10770, 2_11860, 2_13527	3_4375, 3_4511, 3_6045	4_29031, 4_29032, 4_29033, 4_29034
0_28189, 0_28191	1_1363, 1_1384, 1_2412, 1_2803, 1_30, 1_3072, 1_616	2_10406	3_3906, 3_4065, 3_5815, 3_6643	4_30702, 4_30707, 4_30708
0_2202, 0_36414, 0_36415, 0_36417	1_25168, 1_25231, 1_25435	2_15787, 2_16307, 2_18811	3_28918, 3_29665, 3_30424	4_35631, 4_35632, 4_35633, 4_35634
0_36451, 0_36452, 0_36453	1_24747, 1_26132, 1_26624	2_14741, 2_15122, 2_15789	3_29848, 3_29906, 3_30361	4_35661, 4_35662, 4_35663, 4_35664, 4_35665
		2_19805, 2_21294, 2_21917, 2_22700, 2_22757, 2_23827	3_1949, 3_2041, 3_2214, 3_3012, 3_7415	4_5301, 4_5302, 4_5303, 4_5304, 4_5305, 4_5306
0_7153, 0_7154, 0_7155, 0_7156, 0_7157		2_21400, 2_21646, 2_22479, 2_23431	3_8269, 3_8489, 3_8701, 3_9533	4_5432, 4_5433, 4_5434, 4_5435
0_7553, 0_7554, 0_7556, 0_7557		2_32627, 2_32649, 2_32674, 2_33240, 2_33589, 2_33766, 2_34037, 2_34126, 2_34160, 2_34379		4_2793, 4_2794, 4_2795
0_3966, 0_3967, 0_3968, 0_3971	1_20218, 1_20622, 1_21106	2_17530, 2_17719, 2_19056	3_31683, 3_31935, 3_33263	4_2177, 4_2178, 4_2179
0_5463, 0_5472, 0_967	1_7888, 1_8292, 1_8528	2_21442, 2_21877, 2_22172, 2_22233	3_7215, 3_8663, 3_9292, 3_9307	4_6318, 4_6319
0_6728, 0_6729	1_8268, 1_8788	2_21634, 2_23443	3_8646, 3_9537	4_7390, 4_7391, 4_7392, 4_7393, 4_7394, 4_7395, 4_7396, 4_7397
0_13498, 0_13499, 0_13500	1_12744, 1_13581, 1_14541	2_2927, 2_4685, 2_6947, 2_6961	3_15057, 3_15886, 3_16546	4_9641, 4_9642, 4_9643
0_13722, 0_13723, 0_13724	1_12665, 1_12720	2_2690, 2_3340, 2_6978	3_15556, 3_16251, 3_18355	4_9857, 4_9858, 4_9859, 4_9860, 4_9861
0_13931, 0_13932, 0_13933, 0_13934	1_16501, 1_16902, 1_17053	2_1168, 2_1395, 2_2013, 2_687	3_14326, 3_14462	4_11915, 4_11916, 4_11917
0_15114, 0_15115, 0_15116	1_17237, 1_17274, 1_17398	2_106, 2_490	3_12424, 3_12708, 3_12828, 3_14259	4_15267, 4_15268, 4_15269, 4_15270
0_17295, 0_17296, 0_17297, 0_17298	1_17878, 1_18341, 1_19019, 1_19628		3_26828, 3_27411, 3_27807, 3_28043	4_16261, 4_16262, 4_16263, 4_16264
0_19336, 0_19337, 0_19339	1_29057, 1_29232	2_7809, 2_7861, 2_8067	3_23984, 3_24156, 3_24457	4_18635, 4_18636, 4_18637, 4_18638, 4_18639
0_24008, 0_24009	1_22181, 1_22675, 1_23214, 1_24253	2_35668, 2_36042, 2_37117	3_21943, 3_22153, 3_22570	4_23466, 4_23467, 4_23468, 4_23469
0_27297, 0_27298, 0_27299, 0_27300, 0_27301, 0_27302	1_5423, 1_5482	2_24092, 2_24733, 2_24968, 2_26010, 2_26677		4_26539, 4_26540, 4_26541
	1_6048, 1_6802, 1_6971	2_24015, 2_24517, 2_25259, 2_25841, 2_26267, 2_26292, 2_26317	3_18882, 3_19097, 3_19418, 3_19657, 3_19913, 3_20233	
0_28427, 0_28428, 0_28429	1_2620	2_10135, 2_10200, 2_10751, 2_11005, 2_11172, 2_12147, 2_12854, 2_13469	3_4150, 3_4604, 3_4966, 3_5405	
0_34352	1_30035, 1_30859, 1_31480, 1_31942	2_27566, 2_28821, 2_28841	3_10659, 3_10988, 3_11289, 3_12304	4_33414, 4_33415, 4_33416, 4_33417
0_33453, 0_33454, 0_33455, 0_33456	1_29528, 1_29736, 1_29900, 1_32230	2_27498, 2_27525, 2_28565, 2_29224	3_11160, 3_11575, 3_9680	4_31382
0_35170, 0_35171, 0_35172, 0_35176	1_25252	2_14152, 2_14823, 2_15483, 2_15946	3_28902, 3_29548, 3_30365	4_34352, 4_34353, 4_34356, 4_34357
0_36630, 0_36631, 0_36632, 0_36633	1_26494	2_14420, 2_15915, 2_16048	3_29448, 3_29662, 3_29965	4_35847, 4_35848, 4_35849, 4_35850, 4_35851
0_36864, 0_36865, 0_36866, 0_36867	1_24928, 1_25886, 1_26946, 1_26951	2_14402, 2_15022, 2_15087	3_29638, 3_30298, 3_30656, 3_30929	4_36095
0_37389, 0_37390, 0_37391	1_24798, 1_25451, 1_25459	2_15330, 2_16415, 2_16546	3_28758, 3_28760, 3_28826, 3_29774	4_36652, 4_36653, 4_36654
0_875, 0_876, 0_878	1_19964, 1_22131	2_17002, 2_17202, 2_17532, 2_18206, 2_19049	3_31995, 3_32803	4_504, 4_505, 4_506
0_2299, 0_2300, 0_2301, 0_2302	1_21157	2_16837, 2_17796, 2_18873, 2_18914	3_31929, 3_32278, 3_32495, 3_32711	4_681, 4_682
0_2416, 0_2417, 0_2418	1_20072, 1_20791, 1_21492	2_16933, 2_17567, 2_18667	3_31420, 3_31789	4_727, 4_728, 4_729, 4_730
0_3081, 0_3082, 0_3083	1_3742, 1_4245, 1_4305	2_19602, 2_20391, 2_20775	3_2068, 3_2278, 3_2703	4_13809, 4_13810, 4_13811
0_1523, 0_1524, 0_1525	1_7741, 1_7785, 1_9181	2_20227, 2_20425, 2_21123	3_2183, 3_2968, 3_3433	4_4375, 4_4376, 4_4377
0_6645, 0_6646	1_8782, 1_8940	2_21863, 2_22635, 2_23315, 2_23845	3_7908, 3_8536, 3_9325, 3_9381	4_7297, 4_7298, 4_7299
0_6709, 0_6710, 0_6711	1_8372, 1_8685, 1_8883	2_22441, 2_22518, 2_23555	3_7539, 3_7932, 3_8703	4_7369, 4_7370, 4_7371
0_11585, 0_11586, 0_11587, 0_11588	1_10065, 1_10608, 1_10896	2_2677, 2_2977	3_15559, 3_16413, 3_17095	4_11474, 4_11475, 4_11476
0_11238, 0_11239, 0_11240, 0_11241	1_10313, 1_10994	2_5385, 2_6440	3_15653, 3_15739	4_11398, 4_11399, 4_11400, 4_11401, 4_11402
	1_12493, 1_14943, 1_15076	2_3423, 2_3664, 2_5130, 2_6383	3_14857, 3_15498	4_9156, 4_9157, 4_9158, 4_9159, 4_9160, 4_9161
0_13088, 0_13089, 0_13090	1_12704, 1_12741, 1_13196	2_4424, 2_5261, 2_5412	3_14615, 3_15970, 3_18120	4_9236, 4_9237, 4_9238
0_13216, 0_13217, 0_13218, 0_13219	1_12059, 1_14873	2_3385, 2_3558, 2_3989, 2_5106, 2_6303	3_13350, 3_15551, 3_15796	4_9372
0_8326, 0_8327	1_12855, 1_14056	2_33479, 2_33643, 2_34140	3_1054, 3_1382, 3_1564, 3_954	4_14558, 4_14559, 4_14560, 4_14561
0_8856, 0_8857, 0_8858	1_11584, 1_13298	2_32899, 2_32977, 2_33751, 2_33894, 2_34427	3_1213, 3_1344, 3_1782	4_13616, 4_13617
0_13936, 0_13937, 0_13938	1_15758, 1_16699, 1_17413	2_1533, 2_426, 2_648	3_13051, 3_13068, 3_13166	4_11919, 4_11920, 4_11921
0_18618, 0_18619, 0_18620	1_18514, 1_19328, 1_19606	2_29865, 2_30155, 2_32356	3_26822, 3_27507, 3_28446	4_17877, 4_17878, 4_17880
0_17249, 0_17250, 0_17251, 0_17252	1_19285, 1_19484	2_30341, 2_30430, 2_31234, 2_32292, 2_32313	3_26732, 3_27168, 3_27960, 3_5387	
0_17510, 0_17511	1_18532, 1_18937, 1_18981	2_30242, 2_31006, 2_32298	3_26308, 3_26946, 3_28056	4_15871, 4_15872, 4_15873, 4_15874
0_22066, 0_22067, 0_22068	1_28290, 1_28531, 1_29171	2_8384, 2_9107, 2_9399	3_24905, 3_25636, 3_25993	4_19205, 4_19206, 4_19207
0_20722, 0_20723, 0_20725, 0_20726	1_27270, 1_27302, 1_29397	2_8545, 2_8712, 2_9964	3_23872, 3_24407, 3_24802	4_20270, 4_20271
0_21312, 0_21313, 0_21314, 0_21315, 0_21316	1_29007, 1_29175	2_7740, 2_7758, 2_9466, 2_9678	3_23574, 3_23868, 3_24731, 3_25891	
0_21544, 0_21545, 0_21546	1_27114, 1_27505, 1_28024	2_7326, 2_7982, 2_8572	3_24168, 3_24616, 3_25716	4_21059, 4_21060, 4_21061
	1_23193, 1_24144, 1_24441	2_34755, 2_35183, 2_36058	3_21632, 3_22408, 3_22647, 3_22961	4_23363, 4_23364, 4_23365, 4_23366, 4_23367
0_24067, 0_24068	1_23550, 1_24359, 1_24485	2_34673, 2_35296	3_21781, 3_21960, 3_21980	4_23524, 4_23525, 4_23526, 4_23527, 4_23528
0_26758, 0_26759, 0_26760	1_5456, 1_6548, 1_7184	2_24952, 2_25458, 2_25787	3_20067, 3_20257, 3_20646	4_26022, 4_26023, 4_26024
0_27924, 0_27925, 0_27926	1_6563, 1_6857, 1_7062	2_24122, 2_24188, 2_25437	3_18575, 3_20897, 3_20905	4_24399, 4_24402, 4_24403
0_29957, 0_29958, 0_29959	1_2059, 1_3137, 1_893	2_10740, 2_11787, 2_13848	3_4039, 3_4149, 3_5929	4_28225, 4_28226, 4_28227
0_29490, 0_29491, 0_29493	1_1165, 1_1515, 1_2668	2_13150, 2_13287, 2_13769	3_4492, 3_5722, 3_6068	4_28653, 4_28654, 4_28655
0_31545, 0_31546, 0_31547, 0_31548	1_2433, 1_2687	2_12313, 2_12851, 2_13365	3_4208, 3_5866, 3_6914	4_29841, 4_29842, 4_29844
	1_2808, 1_2815	2_10801, 2_12875, 2_13020, 2_13118, 2_13379, 2_13749	3_3725, 3_3870, 3_4733, 3_5224, 3_5287, 3_6682	4_29861
0_28563, 0_28564	1_1763, 1_400	2_12257, 2_12284, 2_13305	3_4005, 3_4914, 3_5302	4_30206, 4_30207, 4_30208, 4_30209, 4_30210
0_28238, 0_28239, 0_28240	1_2544, 1_439, 1_835	2_10635, 2_12362, 2_12839	3_4867, 3_5770, 3_5791	4_30455, 4_30456, 4_30457
0_34322, 0_34323, 0_34324, 0_34325, 0_34326	1_31328	2_27815, 2_28207, 2_28410, 2_29709	3_11249, 3_11537, 3_11854	4_33452, 4_33453
0_33244, 0_33245, 0_33246	1_30549, 1_31580, 1_32079	2_26839, 2_27189, 2_27529	3_10185, 3_10875, 3_12201	4_33776, 4_33777, 4_33781
0_32559, 0_32560	1_30145, 1_30430, 1_31533	2_28275, 2_28849, 2_29444	3_11480, 3_11925, 3_9983	4_31194, 4_31195, 4_31198, 4_31200
0_37036, 0_37037, 0_37038	1_25759, 1_25974, 1_26006, 1_26009	2_15386, 2_16131	3_30014, 3_30060, 3_30121, 3_30292, 3_30805	4_36260
0_6356, 0_6357, 0_6358, 0_6359		2_21625, 2_22384, 2_22510, 2_22869, 2_23617, 2_23829	3_8327, 3_8996, 3_9212, 3_9247, 3_9259	
0_141, 0_142, 0_143, 0_144, 0_145, 0_146, 0_147, 0_148, 0_149, 0_150, 0_151, 0_152, 0_153, 0_154, 0_155				
0_2587, 0_2588	1_20129, 1_20408, 1_20416, 1_20727, 1_20934, 1_22035	2_16846, 2_17229	3_32029, 3_32218	4_894, 4_895
0_2668, 0_2670, 0_2671	1_20166, 1_21215, 1_21266	2_18435, 2_18586, 2_18856	3_32648, 3_33156, 3_33163	4_983, 4_984
0_2738, 0_2739	1_20269, 1_21360, 1_21843	2_17147, 2_18465, 2_19270	3_32009, 3_32070, 3_32676	4_1042, 4_1043, 4_1044
0_545, 0_546	1_20181, 1_22023	2_17282, 2_18309	3_31538, 3_32422, 3_32825	4_1149, 4_1150, 4_1151, 4_1152, 4_1153
0_5108, 0_5109	1_4198, 1_4577	2_22310, 2_22419, 2_23068, 2_23165	3_7426, 3_7484, 3_9042	4_5823, 4_5824, 4_5825
	1_8231, 1_9089, 1_9148	2_21411, 2_21946, 2_22033, 2_22357, 2_23503	3_7233, 3_8424, 3_8512	4_6910, 4_6911, 4_6912
0_6296, 0_6297, 0_6298	1_7955, 1_8363	2_22188, 2_22358, 2_23616	3_7572, 3_8571, 3_9239	4_6956, 4_6957, 4_6958
0_9103, 0_9105, 0_9106	1_10183, 1_10197, 1_9764	2_2745, 2_3114, 2_4616	3_1116, 3_23613	4_3552, 4_3553, 4_3554
0_7734	1_10716, 1_10936, 1_10944, 1_10975	2_33642, 2_34378	3_1012, 3_103, 3_687, 3_940	4_3365, 4_3366, 4_3367
0_9039, 0_9040, 0_9041	1_10210, 1_10214, 1_9969	2_32728, 2_34218	3_1374, 3_1542, 3_599	4_3054, 4_3056, 4_3058
0_9980, 0_9981, 0_9982	1_11505, 1_13166, 1_14818	2_3017, 2_5102, 2_5751	3_14795, 3_16117, 3_16922	4_7994, 4_7995
0_12802, 0_12803, 0_12804	1_11903, 1_14919	2_4868, 2_6062, 2_6939	3_15786, 3_16687, 3_17954	4_8927, 4_8928, 4_8929
0_10331, 0_10332, 0_10333	1_11444, 1_11751, 1_14247	2_2893, 2_3003, 2_4807	3_15236, 3_15490, 3_16533	4_10053, 4_10054
0_10942, 0_10943, 0_10944	1_13160, 1_14809	2_3443, 2_6661	3_16778, 3_17910, 3_18353	4_10524, 4_10525, 4_10526, 4_10527
0_11180, 0_11181, 0_11182	1_11557, 1_13266	2_2819, 2_3055, 2_4697	3_15009, 3_17213, 3_18089	4_10715, 4_10716, 4_10717
0_11533, 0_11534, 0_11536	1_13187, 1_13651, 1_15013	2_2684, 2_5227, 2_6272	3_15837, 3_16067, 3_17911	4_10839, 4_10840
0_8397, 0_8398	1_12636, 1_14024	2_32726, 2_33087, 2_34008, 2_34148	3_1288, 3_1923, 3_430, 3_944	4_14502, 4_14503
0_15950, 0_15951, 0_15952	1_15628, 1_15709, 1_16913	2_1397, 2_636, 2_674	3_12920, 3_12966, 3_14383	4_12197, 4_12199
0_18185, 0_18186, 0_18187, 0_18188	1_18033, 1_18691, 1_19265	2_30189, 2_31151	3_26510, 3_28690	4_17092, 4_17097, 4_17098
0_18234, 0_18235, 0_18236	1_17495, 1_18424, 1_18648	2_30965, 2_31377, 2_32328	3_27471, 3_28544	4_17054, 4_17055, 4_17056
0_20074, 0_20075, 0_20076, 0_20077, 0_20078	1_27283, 1_28421, 1_28815	2_7415, 2_8149, 2_9900		4_18959, 4_18960, 4_18961
0_26993, 0_26994, 0_26995	1_6890, 1_7359, 1_7483, 1_7494	2_24076, 2_26452	3_19249, 3_19258, 3_19388, 3_19745, 3_20803	
0_25843, 0_25844, 0_25845	1_5517, 1_5864, 1_5966	2_23989, 2_24142, 2_25755	3_18615, 3_19104, 3_20830	4_25522, 4_25524
0_30752, 0_30753, 0_30754	1_1211, 1_1452, 1_2444	2_10937, 2_13513, 2_13776	3_4441, 3_5604, 3_6349	4_27354, 4_27355
0_30343, 0_30344, 0_30345	1_1128, 1_47	2_10193, 2_10403, 2_12113	3_4621, 3_4716, 3_5461	4_27781, 4_27782, 4_27783
0_31989	1_1533, 1_62	2_10890, 2_11433, 2_12351, 2_13252, 2_13385, 2_13485	3_4080, 3_4797, 3_6818	4_29503, 4_29504
0_31814, 0_31815, 0_31816, 0_31817, 0_31818, 0_31819, 0_31820	1_1002, 1_1348, 1_1492, 1_1737, 1_2244, 1_568	2_10230		
0_34388, 0_34389, 0_34390	1_29966, 1_31700, 1_31991	2_27701, 2_27730, 2_28440	3_10500, 3_11570, 3_12368	4_33372, 4_33375
0_33287, 0_33310, 0_33311	1_30670, 1_31656	2_26880, 2_26958, 2_27288	3_11362, 3_9733, 3_9968	4_33811, 4_33812, 4_33813
0_34959, 0_34960, 0_34961	1_31420, 1_31715	2_27204, 2_27371, 2_28249, 2_28281, 2_28312, 2_28788, 2_28903, 2_28944, 2_29426		
